source_product_id,source_title,source_url,link_type,target_id,target_title,target_url,anchor_text,reason,suggested_placement,http_status,effective_url,redirect_count,http_error,validation
881,"CUSTOM WALLET PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-wallet-packaging-box/,related_product,865,"CUSTOM BELT PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-belt-packaging-box/,"custom belt packaging box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-belt-packaging-box/,0,,VALID_EXISTING_URL
881,"CUSTOM WALLET PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-wallet-packaging-box/,related_product,860,"CUSTOM SHOE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-shoe-packaging-box/,"custom shoe packaging box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-shoe-packaging-box/,0,,VALID_EXISTING_URL
881,"CUSTOM WALLET PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-wallet-packaging-box/,related_product,876,"CUSTOM T-SHIRT PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-t-shirt-packaging-box/,"custom t-shirt packaging box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-t-shirt-packaging-box/,0,,VALID_EXISTING_URL
881,"CUSTOM WALLET PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-wallet-packaging-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
881,"CUSTOM WALLET PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-wallet-packaging-box/,supporting_guide,7142,"How to Plan Paper Packaging for Fashion and Sportswear Products",http://localhost/hopgiayvpn/how-to-plan-fashion-product-packaging/,"how to plan paper packaging for fashion and sportswear products","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Near the quote-preparation or sampling checklist.",200,http://localhost/hopgiayvpn/how-to-plan-fashion-product-packaging/,0,,VALID_EXISTING_URL
939,"CUSTOM SPORTS SHOE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-sports-shoe-packaging-box/,category_hub,,"Lid and Base Boxes",http://localhost/hopgiayvpn/products/lid-and-base-boxes/,"lid and base boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/lid-and-base-boxes/,0,,VALID_EXISTING_URL
939,"CUSTOM SPORTS SHOE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-sports-shoe-packaging-box/,related_product,860,"CUSTOM SHOE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-shoe-packaging-box/,"custom shoe packaging box","Source-backed overlap in packed product/use and box structure.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-shoe-packaging-box/,0,,VALID_EXISTING_URL
939,"CUSTOM SPORTS SHOE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-sports-shoe-packaging-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
944,"PREMIUM PICKLEBALL SET RIGID PAPER BOX",http://localhost/hopgiayvpn/product/premium-pickleball-set-rigid-paper-box/,category_hub,,"Rigid Boxes",http://localhost/hopgiayvpn/products/rigid-boxes/,"rigid boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/rigid-boxes/,0,,VALID_EXISTING_URL
944,"PREMIUM PICKLEBALL SET RIGID PAPER BOX",http://localhost/hopgiayvpn/product/premium-pickleball-set-rigid-paper-box/,related_product,229,"Custom Flat Rigid Gift Box with Ribbon",http://localhost/hopgiayvpn/product/custom-flat-rigid-gift-box-with-ribbon/,"custom flat rigid gift box with ribbon","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-flat-rigid-gift-box-with-ribbon/,0,,VALID_EXISTING_URL
944,"PREMIUM PICKLEBALL SET RIGID PAPER BOX",http://localhost/hopgiayvpn/product/premium-pickleball-set-rigid-paper-box/,related_product,237,"Custom Rigid Gift Box with Ribbon Closure",http://localhost/hopgiayvpn/product/custom-rigid-gift-box-with-ribbon-closure/,"custom rigid gift box with ribbon closure","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-rigid-gift-box-with-ribbon-closure/,0,,VALID_EXISTING_URL
944,"PREMIUM PICKLEBALL SET RIGID PAPER BOX",http://localhost/hopgiayvpn/product/premium-pickleball-set-rigid-paper-box/,related_product,346,"Custom Rigid Square Gift Box with Foil Logo",http://localhost/hopgiayvpn/product/custom-rigid-square-gift-box-with-foil-logo/,"custom rigid square gift box with foil logo","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-rigid-square-gift-box-with-foil-logo/,0,,VALID_EXISTING_URL
944,"PREMIUM PICKLEBALL SET RIGID PAPER BOX",http://localhost/hopgiayvpn/product/premium-pickleball-set-rigid-paper-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
949,"CUSTOM KNEE SUPPORT PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-knee-support-packaging-box/,category_hub,,"Folding Carton Boxes",http://localhost/hopgiayvpn/products/folding-carton-boxes/,"folding carton boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/folding-carton-boxes/,0,,VALID_EXISTING_URL
949,"CUSTOM KNEE SUPPORT PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-knee-support-packaging-box/,related_product,956,"CUSTOM SPORTS UNDERWEAR PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-sports-underwear-packaging-box/,"custom sports underwear packaging box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-sports-underwear-packaging-box/,0,,VALID_EXISTING_URL
949,"CUSTOM KNEE SUPPORT PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-knee-support-packaging-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
956,"CUSTOM SPORTS UNDERWEAR PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-sports-underwear-packaging-box/,category_hub,,"Folding Carton Boxes",http://localhost/hopgiayvpn/products/folding-carton-boxes/,"folding carton boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/folding-carton-boxes/,0,,VALID_EXISTING_URL
956,"CUSTOM SPORTS UNDERWEAR PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-sports-underwear-packaging-box/,related_product,949,"CUSTOM KNEE SUPPORT PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-knee-support-packaging-box/,"custom knee support packaging box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-knee-support-packaging-box/,0,,VALID_EXISTING_URL
956,"CUSTOM SPORTS UNDERWEAR PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-sports-underwear-packaging-box/,related_product,869,"CUSTOM MEN UNDERWEAR PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-men-underwear-packaging-box/,"custom men underwear packaging box","Source-backed overlap in packed product/use and box structure.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-men-underwear-packaging-box/,0,,VALID_EXISTING_URL
956,"CUSTOM SPORTS UNDERWEAR PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-sports-underwear-packaging-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
981,"CUSTOM PAPER EGG PACKAGING BOXES",http://localhost/hopgiayvpn/product/custom-paper-egg-packaging-boxes/,category_hub,,"Food Paper Boxes",http://localhost/hopgiayvpn/products/food-paper-boxes/,"food paper boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/food-paper-boxes/,0,,VALID_EXISTING_URL
981,"CUSTOM PAPER EGG PACKAGING BOXES",http://localhost/hopgiayvpn/product/custom-paper-egg-packaging-boxes/,related_product,738,"CUSTOM MUG PACKAGING BOX WITH WINDOW",http://localhost/hopgiayvpn/product/custom-mug-packaging-box-with-window/,"custom mug packaging box with window","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-mug-packaging-box-with-window/,0,,VALID_EXISTING_URL
981,"CUSTOM PAPER EGG PACKAGING BOXES",http://localhost/hopgiayvpn/product/custom-paper-egg-packaging-boxes/,related_product,5952,"CUSTOM CORRUGATED FOOD DELIVERY BOX",http://localhost/hopgiayvpn/product/custom-corrugated-food-delivery-box/,"custom corrugated food delivery box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-corrugated-food-delivery-box/,0,,VALID_EXISTING_URL
981,"CUSTOM PAPER EGG PACKAGING BOXES",http://localhost/hopgiayvpn/product/custom-paper-egg-packaging-boxes/,related_product,244,"Custom Tea Gift Box with Window",http://localhost/hopgiayvpn/product/custom-tea-gift-box-with-window/,"custom tea gift box with window","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-tea-gift-box-with-window/,0,,VALID_EXISTING_URL
1023,"CUSTOM BLUE BIRD NEST DRAWER GIFT BOX",http://localhost/hopgiayvpn/product/custom-blue-bird-nest-drawer-gift-box/,category_hub,,"Bird Nest Packaging Boxes",http://localhost/hopgiayvpn/products/bird-nest-packaging-boxes/,"bird nest packaging boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/bird-nest-packaging-boxes/,0,,VALID_EXISTING_URL
1023,"CUSTOM BLUE BIRD NEST DRAWER GIFT BOX",http://localhost/hopgiayvpn/product/custom-blue-bird-nest-drawer-gift-box/,related_product,1024,"CUSTOM GREEN BIRD NEST GIFT BOX WITH HANDLE",http://localhost/hopgiayvpn/product/custom-green-bird-nest-gift-box-with-handle/,"custom green bird nest gift box with handle","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-green-bird-nest-gift-box-with-handle/,0,,VALID_EXISTING_URL
1023,"CUSTOM BLUE BIRD NEST DRAWER GIFT BOX",http://localhost/hopgiayvpn/product/custom-blue-bird-nest-drawer-gift-box/,related_product,1026,"CUSTOM GREEN BIRD NEST COMPARTMENT GIFT BOX",http://localhost/hopgiayvpn/product/custom-green-bird-nest-compartment-gift-box/,"custom green bird nest compartment gift box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-green-bird-nest-compartment-gift-box/,0,,VALID_EXISTING_URL
1023,"CUSTOM BLUE BIRD NEST DRAWER GIFT BOX",http://localhost/hopgiayvpn/product/custom-blue-bird-nest-drawer-gift-box/,related_product,1025,"CUSTOM GREEN BIRD NEST CABINET GIFT BOX",http://localhost/hopgiayvpn/product/custom-green-bird-nest-cabinet-gift-box/,"custom green bird nest cabinet gift box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-green-bird-nest-cabinet-gift-box/,0,,VALID_EXISTING_URL
1023,"CUSTOM BLUE BIRD NEST DRAWER GIFT BOX",http://localhost/hopgiayvpn/product/custom-blue-bird-nest-drawer-gift-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
1024,"CUSTOM GREEN BIRD NEST GIFT BOX WITH HANDLE",http://localhost/hopgiayvpn/product/custom-green-bird-nest-gift-box-with-handle/,category_hub,,"Bird Nest Packaging Boxes",http://localhost/hopgiayvpn/products/bird-nest-packaging-boxes/,"bird nest packaging boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/bird-nest-packaging-boxes/,0,,VALID_EXISTING_URL
1024,"CUSTOM GREEN BIRD NEST GIFT BOX WITH HANDLE",http://localhost/hopgiayvpn/product/custom-green-bird-nest-gift-box-with-handle/,related_product,1025,"CUSTOM GREEN BIRD NEST CABINET GIFT BOX",http://localhost/hopgiayvpn/product/custom-green-bird-nest-cabinet-gift-box/,"custom green bird nest cabinet gift box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-green-bird-nest-cabinet-gift-box/,0,,VALID_EXISTING_URL
1024,"CUSTOM GREEN BIRD NEST GIFT BOX WITH HANDLE",http://localhost/hopgiayvpn/product/custom-green-bird-nest-gift-box-with-handle/,related_product,1023,"CUSTOM BLUE BIRD NEST DRAWER GIFT BOX",http://localhost/hopgiayvpn/product/custom-blue-bird-nest-drawer-gift-box/,"custom blue bird nest drawer gift box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-blue-bird-nest-drawer-gift-box/,0,,VALID_EXISTING_URL
1024,"CUSTOM GREEN BIRD NEST GIFT BOX WITH HANDLE",http://localhost/hopgiayvpn/product/custom-green-bird-nest-gift-box-with-handle/,related_product,1026,"CUSTOM GREEN BIRD NEST COMPARTMENT GIFT BOX",http://localhost/hopgiayvpn/product/custom-green-bird-nest-compartment-gift-box/,"custom green bird nest compartment gift box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-green-bird-nest-compartment-gift-box/,0,,VALID_EXISTING_URL
1024,"CUSTOM GREEN BIRD NEST GIFT BOX WITH HANDLE",http://localhost/hopgiayvpn/product/custom-green-bird-nest-gift-box-with-handle/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
1025,"CUSTOM GREEN BIRD NEST CABINET GIFT BOX",http://localhost/hopgiayvpn/product/custom-green-bird-nest-cabinet-gift-box/,category_hub,,"Bird Nest Packaging Boxes",http://localhost/hopgiayvpn/products/bird-nest-packaging-boxes/,"bird nest packaging boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/bird-nest-packaging-boxes/,0,,VALID_EXISTING_URL
1025,"CUSTOM GREEN BIRD NEST CABINET GIFT BOX",http://localhost/hopgiayvpn/product/custom-green-bird-nest-cabinet-gift-box/,related_product,1024,"CUSTOM GREEN BIRD NEST GIFT BOX WITH HANDLE",http://localhost/hopgiayvpn/product/custom-green-bird-nest-gift-box-with-handle/,"custom green bird nest gift box with handle","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-green-bird-nest-gift-box-with-handle/,0,,VALID_EXISTING_URL
1025,"CUSTOM GREEN BIRD NEST CABINET GIFT BOX",http://localhost/hopgiayvpn/product/custom-green-bird-nest-cabinet-gift-box/,related_product,1026,"CUSTOM GREEN BIRD NEST COMPARTMENT GIFT BOX",http://localhost/hopgiayvpn/product/custom-green-bird-nest-compartment-gift-box/,"custom green bird nest compartment gift box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-green-bird-nest-compartment-gift-box/,0,,VALID_EXISTING_URL
1025,"CUSTOM GREEN BIRD NEST CABINET GIFT BOX",http://localhost/hopgiayvpn/product/custom-green-bird-nest-cabinet-gift-box/,related_product,1023,"CUSTOM BLUE BIRD NEST DRAWER GIFT BOX",http://localhost/hopgiayvpn/product/custom-blue-bird-nest-drawer-gift-box/,"custom blue bird nest drawer gift box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-blue-bird-nest-drawer-gift-box/,0,,VALID_EXISTING_URL
1025,"CUSTOM GREEN BIRD NEST CABINET GIFT BOX",http://localhost/hopgiayvpn/product/custom-green-bird-nest-cabinet-gift-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
1026,"CUSTOM GREEN BIRD NEST COMPARTMENT GIFT BOX",http://localhost/hopgiayvpn/product/custom-green-bird-nest-compartment-gift-box/,category_hub,,"Bird Nest Packaging Boxes",http://localhost/hopgiayvpn/products/bird-nest-packaging-boxes/,"bird nest packaging boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/bird-nest-packaging-boxes/,0,,VALID_EXISTING_URL
1026,"CUSTOM GREEN BIRD NEST COMPARTMENT GIFT BOX",http://localhost/hopgiayvpn/product/custom-green-bird-nest-compartment-gift-box/,related_product,1025,"CUSTOM GREEN BIRD NEST CABINET GIFT BOX",http://localhost/hopgiayvpn/product/custom-green-bird-nest-cabinet-gift-box/,"custom green bird nest cabinet gift box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-green-bird-nest-cabinet-gift-box/,0,,VALID_EXISTING_URL
1026,"CUSTOM GREEN BIRD NEST COMPARTMENT GIFT BOX",http://localhost/hopgiayvpn/product/custom-green-bird-nest-compartment-gift-box/,related_product,1024,"CUSTOM GREEN BIRD NEST GIFT BOX WITH HANDLE",http://localhost/hopgiayvpn/product/custom-green-bird-nest-gift-box-with-handle/,"custom green bird nest gift box with handle","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-green-bird-nest-gift-box-with-handle/,0,,VALID_EXISTING_URL
1026,"CUSTOM GREEN BIRD NEST COMPARTMENT GIFT BOX",http://localhost/hopgiayvpn/product/custom-green-bird-nest-compartment-gift-box/,related_product,1023,"CUSTOM BLUE BIRD NEST DRAWER GIFT BOX",http://localhost/hopgiayvpn/product/custom-blue-bird-nest-drawer-gift-box/,"custom blue bird nest drawer gift box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-blue-bird-nest-drawer-gift-box/,0,,VALID_EXISTING_URL
1026,"CUSTOM GREEN BIRD NEST COMPARTMENT GIFT BOX",http://localhost/hopgiayvpn/product/custom-green-bird-nest-compartment-gift-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
1027,"KRAFT CORRUGATED MAILER BOX",http://localhost/hopgiayvpn/product/kraft-corrugated-mailer-box/,category_hub,,"Corrugated Mailer Boxes",http://localhost/hopgiayvpn/products/corrugated-mailer-boxes/,"corrugated mailer boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/corrugated-mailer-boxes/,0,,VALID_EXISTING_URL
1027,"KRAFT CORRUGATED MAILER BOX",http://localhost/hopgiayvpn/product/kraft-corrugated-mailer-box/,related_product,391,"Custom Corrugated Mailer Box",http://localhost/hopgiayvpn/product/custom-corrugated-mailer-box/,"custom corrugated mailer box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-corrugated-mailer-box/,0,,VALID_EXISTING_URL
1027,"KRAFT CORRUGATED MAILER BOX",http://localhost/hopgiayvpn/product/kraft-corrugated-mailer-box/,related_product,386,"Custom Printed Corrugated Ecommerce Box",http://localhost/hopgiayvpn/product/custom-printed-corrugated-ecommerce-box/,"custom printed corrugated ecommerce box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-printed-corrugated-ecommerce-box/,0,,VALID_EXISTING_URL
1027,"KRAFT CORRUGATED MAILER BOX",http://localhost/hopgiayvpn/product/kraft-corrugated-mailer-box/,related_product,5972,"CUSTOM CORRUGATED GIFT SET MAILER BOX",http://localhost/hopgiayvpn/product/custom-corrugated-gift-set-mailer-box/,"custom corrugated gift set mailer box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-corrugated-gift-set-mailer-box/,0,,VALID_EXISTING_URL
1027,"KRAFT CORRUGATED MAILER BOX",http://localhost/hopgiayvpn/product/kraft-corrugated-mailer-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
1168,"CUSTOM CANDLE SHIPPING MAILER BOX WITH CORRUGATED INSERT",http://localhost/hopgiayvpn/product/custom-candle-shipping-mailer-box-with-corrugated-insert/,category_hub,,"Candle Packaging Boxes",http://localhost/hopgiayvpn/products/candle-packaging-boxes/,"candle packaging boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/candle-packaging-boxes/,0,,VALID_EXISTING_URL
1168,"CUSTOM CANDLE SHIPPING MAILER BOX WITH CORRUGATED INSERT",http://localhost/hopgiayvpn/product/custom-candle-shipping-mailer-box-with-corrugated-insert/,related_product,5873,"CUSTOM CORRUGATED CANDLE SHIPPING BOX",http://localhost/hopgiayvpn/product/custom-corrugated-candle-shipping-box/,"custom corrugated candle shipping box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-corrugated-candle-shipping-box/,0,,VALID_EXISTING_URL
1168,"CUSTOM CANDLE SHIPPING MAILER BOX WITH CORRUGATED INSERT",http://localhost/hopgiayvpn/product/custom-candle-shipping-mailer-box-with-corrugated-insert/,related_product,1169,"CUSTOM TWO-PIECE CANDLE GIFT BOX WITH LID AND BASE",http://localhost/hopgiayvpn/product/custom-two-piece-candle-gift-box-with-lid-and-base/,"custom two-piece candle gift box with lid and base","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-two-piece-candle-gift-box-with-lid-and-base/,0,,VALID_EXISTING_URL
1168,"CUSTOM CANDLE SHIPPING MAILER BOX WITH CORRUGATED INSERT",http://localhost/hopgiayvpn/product/custom-candle-shipping-mailer-box-with-corrugated-insert/,related_product,233,"Custom Candle Jar Box with Insert",http://localhost/hopgiayvpn/product/custom-candle-jar-box-with-insert/,"custom candle jar box with insert","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-candle-jar-box-with-insert/,0,,VALID_EXISTING_URL
1168,"CUSTOM CANDLE SHIPPING MAILER BOX WITH CORRUGATED INSERT",http://localhost/hopgiayvpn/product/custom-candle-shipping-mailer-box-with-corrugated-insert/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
1169,"CUSTOM TWO-PIECE CANDLE GIFT BOX WITH LID AND BASE",http://localhost/hopgiayvpn/product/custom-two-piece-candle-gift-box-with-lid-and-base/,category_hub,,"Candle Packaging Boxes",http://localhost/hopgiayvpn/products/candle-packaging-boxes/,"candle packaging boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/candle-packaging-boxes/,0,,VALID_EXISTING_URL
1169,"CUSTOM TWO-PIECE CANDLE GIFT BOX WITH LID AND BASE",http://localhost/hopgiayvpn/product/custom-two-piece-candle-gift-box-with-lid-and-base/,related_product,233,"Custom Candle Jar Box with Insert",http://localhost/hopgiayvpn/product/custom-candle-jar-box-with-insert/,"custom candle jar box with insert","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-candle-jar-box-with-insert/,0,,VALID_EXISTING_URL
1169,"CUSTOM TWO-PIECE CANDLE GIFT BOX WITH LID AND BASE",http://localhost/hopgiayvpn/product/custom-two-piece-candle-gift-box-with-lid-and-base/,related_product,1170,"CUSTOM WINDOW CANDLE BOX FOR TUMBLER CANDLES",http://localhost/hopgiayvpn/product/custom-window-candle-box-for-tumbler-candles/,"custom window candle box for tumbler candles","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-window-candle-box-for-tumbler-candles/,0,,VALID_EXISTING_URL
1169,"CUSTOM TWO-PIECE CANDLE GIFT BOX WITH LID AND BASE",http://localhost/hopgiayvpn/product/custom-two-piece-candle-gift-box-with-lid-and-base/,related_product,1168,"CUSTOM CANDLE SHIPPING MAILER BOX WITH CORRUGATED INSERT",http://localhost/hopgiayvpn/product/custom-candle-shipping-mailer-box-with-corrugated-insert/,"custom candle shipping mailer box with corrugated insert","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-candle-shipping-mailer-box-with-corrugated-insert/,0,,VALID_EXISTING_URL
